ID,Time,Denv,BI,CI,HI,Tave,Tmax,Tmin,Humid,Prec,Pop,Pop_Den
1,273,0,0.2,1.136333333,0.2,21.5,24.01428571,19.35714286,80.86,1.17,330343,71.4
1,274,0,0.2,0.403208333,0.2,19.53,22.85714286,16.72857143,75,3.21,330291.9882,71.37498686
1,275,0,0.17,0.434,0.222222222,21.67,25.34285714,17.72857143,68.43,0.14,330240.9842,71.34998248
1,276,0,0.28,1.441358333,0.281481481,22.79,26.38571429,19.97142857,80.86,1.43,330189.9882,71.32498686
1,277,0,0.14,0.920166667,0.143939394,24.94,28.25714286,22.2,82.29,9.12,330139,71.3
1,278,0,0.4,6.283041667,0.2666,21.64,24.9,18.72857143,75.43,4.07,330088.0197,71.27502189
1,279,0,0.29,0.943447917,0.291666667,25.26,29.61428571,22.01428571,75.14,1.07,330098.2425,71.3
1,280,0,0.83,1.84625,0.833333333,26.64,30.47142857,24,77.29,0.29,330057.4899,71.3
1,281,0,0.48,1.3861,0.483333333,23.86,26.74285714,21.75714286,83,11.21,330016.7425,71.3
1,282,0,0.13,0.324642857,0.125,24.79,28.14285714,22.7,80.71,4.29,329976,71.3
1,283,0,1.17,5.053053571,0.971428571,25.44,27.84285714,23.65714286,85.57,20,329943.2451,71.3
1,284,0,0.5,2.947383333,0.5,27.81,31.14285714,25.1,81.14,1.57,329910.4935,71.3
1,285,0,0.15,0.599142857,0.152380952,26.71,29.27142857,24.67142857,83.43,7.43,329877.7451,71.3
1,286,0,0.07,0.333333333,0.066666667,27.76,30.95714286,24.74285714,76.43,0.86,329845,71.3
1,287,0,0.67,2.5,0.666666667,29.13,32.68571429,25.81428571,74.71,4.21,329802.7419,71.27498684
1,288,0,0.62,3.41017,0.35,28.77,32.34285714,25.57142857,75.14,0.79,329760.4892,71.24998246
1,289,0,1.38,11.055,0.595238095,29.51,32.92857143,26.27142857,72.43,0,329718.2419,71.22498684
1,290,0,0.54,2.346916667,0.392857143,29.03,32.72857143,25.74285714,71.29,1.29,329676,71.2
1,291,0,0.2,0.6349,0.15,29.59,33.35714286,26.38571429,72.14,10.14,329633.7635,71.17502192
1,292,0,0.26,0.825277778,0.261904762,28.37,31.47142857,25.7,79.43,9.71,329639.744,71.2
1,293,0,0.21,0.730114286,0.214285714,30.33,33.55714286,27.04285714,70.14,0,329603.492,71.2
1,294,0,0.27,0.72724,0.2,29.87,33.42857143,26.65714286,72.57,0,329567.244,71.2
1,295,0,0.86,2.257642857,0.30952381,28.59,32.12857143,25.75714286,76.86,19.36,329531,71.2
1,296,0,0.21,0.9705,0.208333333,28.37,31.65714286,25.51428571,76.29,9.79,329513.7486,71.2
1,297,0,0.62,2.22055,0.53968254,29,31.92857143,26.57142857,78.86,0.07,329496.4982,71.2
1,298,0,0.2,0.625,0.2,28.83,32.3,25.82857143,74.43,4.64,329479.2486,71.2
1,299,0,0.09,0.315125,0.085714286,28.11,31.45714286,25.42857143,75.71,0,329462,71.2
1,300,0,0.25,0.75,0.25,28.97,32.42857143,25.81428571,77.14,3.86,329444.7523,71.2
1,301,0,0.3,1.333333333,0.3,28,31.4,25.22857143,78.14,12.08,329439.9978,71.2
1,302,0,0.47,1.478971429,0.466666667,26.6,29.75714286,24.37142857,85,65.57,329417.9971,71.2
1,303,0,0.23,0.676464286,0.228703704,26.21,29.11428571,24.01428571,79.29,36.92,329395.9978,71.2
1,304,0,0.22,0.606,0.222222222,23.73,27.68571429,20.4,65.14,0,329374,71.2
1,305,0,0.66,2.232,0.257142857,23.87,26.82857143,21.12857143,66.43,2.43,329339.7447,71.17498682
1,306,0,1,3.6725,0.833333333,23.99,26.74285714,22.1,83,7.79,329305.4929,71.14998243
1,307,0,0.31,2.226396825,0.305555556,24,27.07142857,21.81428571,82,2.93,329271.2447,71.12498683
1,308,0,0.19,0.483055556,0.19047619,21.6,24.44285714,19.37142857,74.86,0.71,329237,71.1
1,309,0,0.68,21.49065,0.683333333,23.46,26.78571429,20.94285714,76.43,0.36,329181.7361,71.1
1,310,0,0.76,7.460222222,0.593619048,19.5,21.84285714,17.55714286,72.71,1.17,329126.4815,71.1
1,311,0,1.4,4.791625,1.4,19.24,22.28571429,16.97142857,78.14,3,329071.2361,71.1
1,312,0,1.2,3.75,1.2,18.66,21.42857143,16.62857143,63.14,0,329016,71.1
1,313,0,0.67,1.587222222,0.666666667,19.2,22.45714286,17.11428571,75.71,5.93,328960.7732,71.1
1,314,0,1.14,6.701275,0.516666667,19.29,22.14285714,17.52857143,78.71,5,328975.2424,71.0749868
1,315,0,0.4,1.473233333,0.4,15.3,17.64285714,13.27142857,72.71,7.71,328934.4899,71.04998241
1,316,0,0.13,0.3205,0.133333333,19.26,22.74285714,16.15714286,76,0.86,328893.7424,71.02498681
1,317,0,0.22,0.6896,0.222222222,19.3,22.18571429,17.34285714,78.43,0.42,328853,71
1,318,0,1,1.895,1,16.74,19.67142857,14.47142857,74.57,1.21,328813.4929,71
1,319,0,0.1,0.352341991,0.101648352,14.49,16.82857143,12.5,79.43,4.75,328773.9905,71
1,320,0,0.07,0.134672727,0.066666667,17.97,21.21428571,15.35714286,72.43,0.57,328734.4929,71
1,321,0,1.59,9.642363636,0.590909091,20.01,23.35714286,17.12857143,79,3.21,328695,71
1,322,0,0.17,0.444444444,0.166666667,21.16,24.9,18.15714286,81.14,1.86,328692,71
1,323,0,0.38,1.933152778,0.380952381,20.13,23.18571429,17.3,74.86,0.5,328688.9999,71
1,324,0,0.43,1.144471429,0.428752381,21.09,25.1,18.02857143,73.57,3.25,328686,71
1,325,0,0.67,1.060041667,0.666666667,20.17,23.77142857,16.87142857,74.86,0.5,328683,71
1,326,0,0.67,8.666666667,0.666666667,21.94,26.28571429,18.75714286,74.57,5.9,328680.0001,71
1,327,0,1.43,5.482044444,1.095238095,22.19,26,19.02857143,71.29,0.5,328692.4996,71
1,328,0,0.43,1.263077778,0.431746032,23.2,27.57142857,19.25714286,71,0.5,328701.9995,71
1,329,0,0.23,0.520406746,0.232142857,21.54,24.84285714,19.2,77.71,1.64,328711.4996,71
1,330,0,0.24,0.4545,0.24,23.56,26.94285714,20.95714286,74.71,1.79,328721,71
1,331,0,0.29,0.520833333,0.285714286,25.06,28.61428571,21.9,73.57,0.53,328727.9998,71
1,332,0,0.65,3.802542593,0.648148148,24.91,28.17142857,22.3,74.71,1.93,328734.9997,71
1,333,0,0.41,0.553693878,0.408163265,28.03,31.61428571,24.81428571,76.57,1,328741.9998,71
1,334,0,0.6,1.4285,0.6,27.89,31.9,24.88571429,77.14,0.25,328749,71
1,335,0,0,0,0,28.31,32.07142857,25.04285714,75,0.57,328738.9995,71
1,336,0,1.05,11.4012381,1.011904762,28.5,32.7,25.12857143,76.14,5.92,328728.9994,71
1,337,0,0.33,0.555555556,0.333333333,26.93,30.71428571,24.68571429,79.29,11.17,328718.9995,71
1,338,0,0.24,0.620457143,0.238095238,27.67,31.31428571,25.5,80.71,3.2,328709,71
1,339,0,0.39,0.725305556,0.388888889,28.66,32.01428571,25.62857143,76,0,328699.0008,71
1,340,0,1.08,8.235083333,0.911111111,28.37,32.02857143,25.7,73.29,0.58,328681.9967,71
1,341,0,0.3,0.67855,0.25,28.59,33.25714286,25.35714286,73.86,0.5,328654.9956,71
1,342,0,1,3.2874,0.833333333,28.43,32.58571429,25.35714286,74.86,4.14,328627.9967,71
1,343,0,0.44,0.634888889,0.444444444,29.17,32.95714286,25.84285714,72.43,0.07,328601,71
1,344,0,1.76,2.9594,1.76,29.97,34.42857143,26.38571429,69.29,0.07,328561.743,71
1,345,0,2.4,11.33,1.866666667,29.67,33.64285714,26.34285714,72.14,2.14,328522.4906,71
1,346,0,1.75,21.33025,1.464285714,28.73,33.04285714,26.04285714,78.86,17.79,328483.243,71
1,347,1,0.6,1.352716667,0.5,28.39,31.78571429,25.82857143,80.86,2.57,328444,71
1,348,0,2.49,14.69385714,1.378771429,26.09,29.22857143,24.54285714,87.29,22.71,328415.7464,70.97498678
1,349,0,0.64,3.243422222,0.637875,28.37,31.84285714,25.18571429,77.43,0,328387.4951,70.94998238
1,350,0,0.5,1.5522,0.5,27.29,31.01428571,24.57142857,81,17.71,328359.2464,70.92498679
1,351,0,0.47,1.2187,0.466666667,27.99,31.61428571,24.82857143,79.29,4.75,328331,70.9
1,352,0,0.65,7.2916,0.65,27.49,31.97142857,24.1,80.86,6.29,328302.7561,70.87502201
1,353,0,0.3,1.012,0.3,25.27,29.37142857,21.52857143,67.14,1.64,328314.2487,70.9
1,354,0,0.73,3.907333333,0.733333333,23.73,26.24285714,21.95714286,81.86,10.33,328297.4983,70.9
1,355,0,0.14,0.193047619,0.142857143,24.29,27.68571429,22.07142857,75.86,4.5,328280.7487,70.9
1,356,0,0.38,0.5514375,0.375,24.67,28.2,22.28571429,72.57,2.14,328264,70.9
1,357,0,0.75,1.071375,0.75,22.36,25.22857143,19.48571429,75.14,7.43,328189.975,70.9
1,358,0,1.11,3.454430556,1.111111111,24.61,28.51428571,21.95714286,80.29,27.93,328115.9666,70.9
1,359,0,0.74,8.129047619,0.738095238,23.19,26.75714286,20.5,75.43,0.14,328041.975,70.9
1,360,0,0.5,0.675666667,0.5,22.21,24.78571429,20.02857143,77,3.08,327968,70.9
1,361,0,1,1.724,1,21.46,24.64285714,18.85714286,72.57,1.07,327922.9907,70.87498677
1,362,0,1,3.915466667,0.866666667,22.9,26.28571429,19.78571429,73.29,0.25,327877.9876,70.84998236
1,363,0,2.2,8.1500625,1.866666667,20.91,23.84285714,18.84285714,78.14,1.79,327832.9907,70.82498677
1,364,0,0.86,1.4285,0.857142857,19.81,24.17142857,16.25714286,73.71,2.07,327788,70.8
1,365,1,0.44,1.45394,0.44,20.66,23.07142857,19.02857143,75.71,3.25,327743.0154,70.77502205
1,366,0,2.67,8.986166667,1.666666667,19.97,22.6,18,82.29,3.33,327754.4949,70.8
1,367,0,0.48,1.43145,0.48,21.67,24.45714286,19.6,80.14,2.17,327720.9932,70.8
1,368,0,0.14,0.367625,0.142857143,20.17,22.48571429,18.5,72.14,0.42,327687.4949,70.8
1,369,0,0.25,0.347208333,0.25,18.49,21.5,16.47142857,72.71,2.21,327654,70.8
1,370,0,0,0,0,18.84,22.25714286,16.15714286,75.71,3.5,327618.7443,70.8
1,371,0,2,25,2,21.47,24.65714286,18.75714286,77,4.5,327583.4924,70.8
1,372,0,0.41,1.958333333,0.367346939,21.19,24.82857143,18.77142857,79.71,0.8,327548.2443,70.8
1,373,0,0.61,1.856085714,0.587662338,21.53,24.52857143,19.12857143,81,1.07,327513,70.8
1,374,0,0.38,0.5208125,0.375,20.87,23.82857143,18.37142857,82.86,2.07,327471.9923,70.77498675
1,375,1,0.98,12.00419444,0.650793651,19.44,22.88571429,16.9,81.57,9.14,327430.9897,70.74998233
1,376,0,0.43,1.594928571,0.428571429,19.4,22.78571429,16.97142857,71.57,3.2,327389.9923,70.72498675
1,377,0,0.1,0.162321429,0.095238095,22.24,25.67142857,19.08571429,73.29,0.36,327349,70.7
1,378,0,0.3,0.48385,0.3,22.21,25.65714286,19.44285714,73.86,1.25,327308.0128,70.67502208
1,379,0,1.21,7.808972222,1.076190476,22.01,25.7,19.44285714,77.86,1,327281.7293,70.7
1,380,1,0.45,1.333683333,0.453333333,24.34,28.27142857,21.07142857,74.71,1.36,327214.4724,70.7
1,381,0,0.33,0.8333,0.333333333,23.23,26.52857143,20.65714286,77.57,2.43,327147.2293,70.7
1,382,0,0.29,0.520833333,0.285714286,26.89,30.82857143,23.92857143,75.86,6.14,327080,70.7
1,383,0,0.59,2.626186667,0.588888889,24.07,27.37142857,21.38571429,76.86,6.92,327113.4949,70.7
1,384,0,0.94,6.53288,0.94,22.96,25.94285714,20.71428571,81.29,4,327146.9931,70.7
1,385,0,0.4,0.78125,0.4,26.73,30,24.28571429,80.57,9,327180.4949,70.7
1,386,0,0.17,0.37875,0.166666667,24.17,27.64285714,21.88571429,78.71,12.29,327214,70.7
1,387,0,0.17,0.255071429,0.171428571,25.23,28.85,22.76666667,80.83,1.42,327247.5086,70.7
2,1,0,2.81,5.514472563,2.524207213,19.94,22.47142857,18.25714286,71.71,0,863945.7182,311.2499879
2,2,0,2.53,5.195115623,2.338629232,21.43,23.8,19.45714286,74.86,0,863810.4576,311.1999839
2,3,0,2.15,4.311566827,1.989123887,22.17,25.71428571,19.65714286,75.71,0,863675.2182,311.149988
2,4,0,1.91,3.354372409,1.722769101,20.24,23.65714286,17.54285714,72,0,863540,311.1
2,5,0,1.68,2.397177991,1.456414316,21.07,24.74285714,18.04285714,73.43,0,863391.4617,311.0499879
2,6,0,1.88,2.617774286,1.803194603,21.41,25.14285714,18.51428571,78.57,4.07,863242.9489,310.9999839
2,7,0,2.44,3.897903333,2.07162,22.66,25.68571429,20.45714286,77.57,0.83,863094.4617,310.9499879
2,8,0,2.8,4.253346717,2.380832323,22.07,25.01428571,19.9,85.71,6.92,862946,310.9
2,9,0,3.79,5.526197646,2.473846997,23.2,26.38571429,21.34285714,78.14,0.14,862800.2131,310.8499879
2,10,0,3.3,4.734986508,2.591222222,24.79,28.61428571,22.02857143,79.29,0,862654.4507,310.7999839
2,11,0,3.48,4.444551111,2.697906667,23.47,26.64285714,20.8,77.14,0.21,862508.7131,310.7499879
2,12,1,2.89,4.114689444,2.628956111,24.83,28.44285714,22.3,78.14,0.21,862363,310.7
2,13,0,2.12,2.826656758,1.75430011,22.36,25.71428571,20.35714286,62.29,0,862217.3116,310.6500201
2,14,0,2.97,3.839816198,2.293049648,23.56,26.72857143,20.82857143,73.71,0.81,862254.2294,310.6499879
2,15,1,2.58,4.002060303,2.089990606,26.29,30.25714286,23.15714286,79.14,0,862145.4726,310.5999839
2,16,0,2.94,4.096499048,2.374261374,26.14,29.77142857,23,78.29,4.07,862036.7294,310.5499879
2,17,0,3.78,5.374382381,3.080861429,26.7,30.65714286,23.81428571,77.71,0.92,861928,310.5
2,18,0,3.97,4.987753131,3.228915556,27.49,31.07142857,24.95714286,83.57,14,861789.2165,310.4499879
2,19,0,6.74,8.585911111,4.594688889,27.43,30.87142857,24.47142857,76.86,0.21,861650.4553,310.3999839
2,20,1,7.79,9.142088571,5.312494286,26.97,30.44285714,24.22857143,80.14,34,861511.7165,310.3499879
2,21,0,21.8,17.86466667,10.15020667,27.44,30.7,25.1,73.43,15,861373,310.3
2,22,0,19.92,18.5084,11.0821,28.44,31.8,26,78.29,1.17,861219.459,310.2499879
2,23,0,12.35,16.18154444,7.698644444,28.53,31.64285714,25.77142857,82.29,22.88,861065.9453,310.1999839
2,24,0,28.81,20.85363393,13.81672321,27.61,29.68571429,25.5,88.71,67.29,860912.459,310.1499879
2,25,0,30.44,20.298125,13.00941667,27.86,30.35714286,25.48571429,86.29,22.14,860759,310.1
2,26,0,17.39,16.15910833,8.987583333,28.77,31.71428571,26.38571429,80.57,5.57,860605.5684,310.0500201
2,27,0,21.31,20.97020833,11.44277619,28.57,32.05714286,26.1,81.71,5.29,860580.1943,310.0499879
2,28,0,8.44,11.11832468,5.835587987,29.56,32.14285714,27.21428571,79.43,0.57,860401.4257,309.9999839
2,29,0,11.64,14.76660238,7.304210317,28.91,32.11428571,26.41428571,81.29,14.79,860222.6943,309.9499879
2,30,0,9.09,11.38025556,5.85741746,27.33,30.57142857,24.9,83.43,24.93,860044,309.9
2,31,0,12.42,14.37246071,7.091478571,28.37,30.98571429,25.97142857,82.57,5.81,859888.7079,309.8249728
2,32,0,18.83,17.06057558,10.81102779,28,30.35714286,25.9,90.43,29.4,859733.4439,309.7499637
2,33,0,14.49,14.840625,7.498125,28.37,31.65714286,25.94285714,84.43,13.13,859578.208,309.6749728
2,34,0,1.34,3.115503125,1.343404464,27.8,31.28571429,24.74285714,84.29,97.29,859423,309.6
2,35,0,5.03,8.642385714,4.280119048,27.77,30.45714286,25.42857143,85.86,14.93,859333.7361,309.574997
2,36,0,23.05,18.3099,9.4377,28.66,32.12857143,25.77142857,77.29,2.17,859244.4815,309.549996
2,37,0,9.76,16.25215714,6.366392857,28.63,32.55714286,25.71428571,75.71,1.07,859155.2361,309.524997
2,38,0,12.37,13.30953889,7.406694444,27.49,30.87142857,25.25714286,75.43,0.06,859066,309.5
2,39,0,12.99,16.0188881,7.678414286,27.87,31.17142857,25.35714286,74.14,7.64,858976.7732,309.475005
2,40,0,9.52,15.42645,6.393316667,26.04,29,24.14285714,66.43,0.14,858984.2383,309.474997
2,41,0,6.45,10.528625,3.984708333,26.27,29.31428571,24.24285714,63.14,0.29,858902.4844,309.449996
2,42,1,4.1,7.811433333,3.3053,25.23,28.61428571,22.6,69.86,0,858820.7383,309.424997
2,43,0,4.47,7.096708333,3.652694444,26.27,29.31428571,23.7,72.57,0,858739,309.4
2,44,0,2.53,5.30885,1.85285,25.06,27.34285714,23.45714286,75.57,0.64,858664.4903,309.374997
2,45,0,4.3,7.117133333,2.685966667,24.99,28.02857143,22.82857143,71.14,0.36,858589.9871,309.349996
2,46,0,5.62,7.710683333,4.120916667,24.44,27.02857143,22.21428571,74.29,4.5,858515.4903,309.324997
2,47,1,6.47,8.100831429,4.605984286,24.69,27.31428571,22.65714286,77.57,0,858441,309.3
2,48,0,7.43,12.15830667,5.829486667,24.31,27.84285714,21.32857143,74.57,0,858315.4725,309.2499879
2,49,0,7.64,10.0927,4.499766667,22.4,24.5,20.34285714,73.71,1.53,858189.9633,309.1999838
2,50,0,5.43,8.513066667,4.12868,22.49,25.35714286,20.55714286,73.57,0.86,858064.4725,309.1499879
2,51,0,3.89,6.451291667,2.899125,23.19,26.57142857,20.47142857,71.86,0,857939,309.1
2,52,0,4.71,7.94835,3.4064,21.59,23.78571429,20,73.14,1,857813.5459,309.0500202
2,53,0,3.92,8.45075,2.923,20.91,23.74285714,18.54285714,69.14,0.43,857846.485,309.074997
2,54,0,2.34,4.328805556,2.228433333,22.6,24.67142857,21.2,71.29,0.21,857753.98,309.049996
2,55,0,1.15,4.565632828,1.116914141,19.87,23.47142857,17.1,68.29,3.5,857661.485,309.024997
2,56,0,1.26,3.517543939,1.124573485,21.94,24.71428571,19.24285714,73.57,0.94,857569,309
2,57,0,1.52,7.452419048,1.465102381,21.51,24.42857143,19.04285714,70.86,1.07,857430.9667,308.9499879
2,58,0,0.99,2.027842063,0.920253968,23.99,27.37142857,21.35714286,73.14,0.93,857292.9556,308.8999838
2,59,0,1.85,7.222,1.85425,22.86,26.15714286,20.38571429,73.86,0.43,857154.9667,308.8499879
2,60,0,0.99,1.552888889,0.988351852,23.29,26.57142857,20.92857143,72.57,0.07,857017,308.8
2,61,0,0.84,3.228264444,0.844405556,23.71,27.28571429,20.97142857,71,0.14,856893.2232,308.7499879
2,62,0,0.88,2.646502041,0.881881633,21.3,25.3,18.1,62.86,0,856769.4643,308.6999838
2,63,0,1.5,2.749696825,1.484689087,24.11,28.1,21.25714286,69.86,0,856645.7232,308.6499879
2,64,0,1.09,3.966136724,0.984545455,26.14,29.94285714,23.14285714,74.71,0,856522,308.6
2,65,0,2.06,6.277207143,1.98467004,25.61,29.57142857,22.78571429,72.57,0.43,856398.2947,308.5500202
2,66,0,1.21,2.0955375,1.0383,25.41,29.32857143,22.78571429,74.86,10.86,856324.6818,308.5249726
2,67,1,2.48,5.178417262,2.275596429,23,25.81428571,21.07142857,69.86,0,856127.4091,308.4499635
2,68,1,2.77,4.5506,1.911286111,26.13,29.74285714,23.05714286,76.71,0,855930.1818,308.3749726
2,69,8,3.4,6.114973219,2.919862251,24.99,28.44285714,22.57142857,72.57,0.58,855733,308.3
2,70,9,5.51,8.973092857,4.167743651,24.66,27.64285714,22.18571429,73.71,11.29,855635.9835,308.274997
2,71,2,9.46,10.96541296,6.73562037,26.84,30.1,24.75714286,79.14,0.21,855538.978,308.2499959
2,72,1,3.41,5.602792517,2.645971088,27.09,29.88571429,24.74285714,87.71,20.64,855441.9835,308.224997
2,73,1,6.02,10.8582381,4.342647619,27.84,31.3,25.57142857,83.86,8.93,855345,308.2
2,74,7,8.36,9.103738095,5.803335884,28.9,32.32857143,25.75714286,79.43,0,855205.9661,308.1499878
2,75,0,7.41,10.57550063,5.331371746,29.37,33.15714286,26.14285714,75.57,0,855066.9548,308.0999838
2,76,5,6.94,8.744483631,5.015068452,28.86,32.12857143,26.54285714,78.43,15.14,854927.9661,308.0499878
2,77,12,10.01,10.42218571,6.34835,28.9,32.28571429,25.98571429,77.71,7.79,854789,308
2,78,8,7.27,6.887994048,3.946630102,29.3,32.21428571,27.17142857,79.29,3.29,854650.0565,307.9500203
2,79,4,5.07,8.525915,3.565326111,29.7,32.95714286,27.2,76.71,0.92,854648.2152,307.9499878
2,80,0,3.58,7.71588,2.832183333,28.84,32.44285714,25.97142857,74.86,0.36,854507.4536,307.8999838
2,81,0,3.68,6.400813333,2.814773333,27.09,30.65714286,24.47142857,81.43,30.08,854366.7152,307.8499878
2,82,1,4.96,8.054341667,3.756075,28.87,32.4,25.85714286,76.57,4.64,854226,307.8
2,83,5,8.53,10.77669444,5.687527778,28.53,31.91428571,25.81428571,78,11.21,854071.2079,307.7249726
2,84,1,9.58,11.2239375,5.928083333,29.39,33.4,26.25714286,76.57,0.29,853916.4439,307.6499634
2,85,2,7.43,6.563081349,5.041922222,27.76,31.28571429,25.2,80,21.71,853761.7079,307.5749726
2,86,4,6.75,8.079963333,4.956253333,28.24,31.57142857,25.78571429,81.86,14.14,853607,307.5
2,87,6,9.39,7.419305303,5.812287879,27.56,30.67142857,24.78571429,82.86,40.57,853452.3201,307.4250457
2,88,11,9.11,9.295314286,6.451042208,27.29,30.58571429,24.87142857,73.29,0.57,853487.725,307.474997
2,89,18,7.82,8.706829894,5.580414021,28.47,31.7,25.84285714,75.29,5.71,853368.4667,307.4499959
2,90,15,9.09,8.308861111,6.485347222,28.39,31.08571429,25.74285714,72.71,45.57,853249.225,307.424997
2,91,19,9.22,8.567029762,6.271190476,27.79,30.65714286,25.57142857,72.14,12.29,853130,307.4
2,92,12,16.72,15.46583778,10.41720333,27.57,31.11428571,24.7,68.29,1,853056.7406,307.3749969
2,93,9,8.18,10.70607917,5.742329167,27.84,31.08571429,25.51428571,74,2.43,852983.4874,307.3499959
2,94,24,6.52,8.304913889,4.2107,26.19,29.11428571,23.58571429,67.71,1,852910.2406,307.3249969
2,95,22,4.32,9.706410185,3.719771098,24.91,27.87142857,22.67142857,64.86,0.07,852837,307.3
2,96,13,3.69,5.908553175,2.870011508,25.39,28.31428571,23.35714286,68.14,6.71,852699.2166,307.2499878
2,97,26,6.09,7.807482857,4.826452857,26.19,28.61428571,24.5,77,1,852561.4555,307.1999837
2,98,35,5.59,6.748169483,5.098130963,25.61,28.25714286,23.65714286,77.86,0,852423.7166,307.1499878
2,99,23,6.36,7.734795253,4.848414899,22.76,24.88571429,21.12857143,65.57,0,852286,307.1
2,100,48,3.81,5.015002857,2.821609524,21.73,24.72857143,19.54285714,67.57,0.71,852148.3056,307.0500203
2,101,44,4.81,6.49494,3.88627,21.5,24.31428571,19.05714286,59.43,0,852157.9712,307.0499878
2,102,41,2.76,4.070813889,2.24505,22.47,24.82857143,20.52857143,72.29,0.07,852029.9615,306.9999837
2,103,28,2.9,3.168254762,2.453480952,21.04,23.12857143,18.98571429,76.71,16.71,851901.9712,306.9499878
2,104,13,5.47,7.625209524,4.43459932,19.86,22.1,17.97142857,68.86,0.29,851774,306.9
2,105,3,4.75,6.485393452,3.684706151,21.54,24.8,18.7,69.43,0,851688.4871,306.8749969
2,106,4,3.93,5.446736111,3.202474444,20.73,23.45714286,18.75714286,66.86,0.08,851602.9828,306.8499959
2,107,1,2.59,3.933817063,1.991682341,19.86,22.6,17.81428571,62.71,0.07,851517.4871,306.8249969
2,108,0,3.22,4.485382937,2.871416667,19.04,21.84285714,16.65714286,55.86,0,851432,306.8
2,109,2,1.73,3.856741667,1.655170833,21.56,25.1,18.31428571,67.14,0,851355.7398,306.7499878
2,110,0,4.23,6.145229167,3.991354167,23.14,26.05714286,21.22857143,78.71,0.14,851279.4863,306.6999837
2,111,1,2.35,3.308803175,2.168793651,19.04,21.74285714,17.11428571,72.43,0.25,851203.2398,306.6499878
2,112,1,4.95,7.016142857,4.382160606,20.27,23.78571429,17.48571429,70.57,1.14,851127,306.6
2,113,0,4.88,7.978939773,3.937552652,22.04,25.87142857,19.55714286,74.43,0.29,851077.9958,306.6
2,114,0,2.66,3.805698333,2.183221905,21.17,24.7,18.62857143,74.29,0,851028.9944,306.6
2,115,0,1.4,3.493655628,1.296676732,20.51,23.67142857,18.15714286,72,0,850979.9958,306.6
2,116,0,1.63,5.064112222,1.404668889,22.24,26.15714286,19.65714286,71,0,850931,306.6
2,117,0,0.97,2.722438889,0.897861111,25.03,28.85714286,22.45714286,73.43,3.43,850882.0071,306.6
2,118,0,1.57,2.14439729,0.968382347,23.71,27.6,21.1,74.57,7.67,850871.4938,306.5749969
2,119,0,1.98,4.410297619,1.579175,24.73,27.88571429,22.2,71.71,0.36,850811.9917,306.5499959
2,120,0,1.82,4.419017778,1.646762222,25.19,29.02857143,22.21428571,72.86,0,850752.4938,306.5249969
2,121,0,2.13,5.130847778,1.764433889,26.51,30.35714286,23.65714286,75.43,0.07,850693,306.5
2,122,0,2.62,5.155446667,2.068860317,25.56,28.84285714,23.35714286,71.86,0,850651.497,306.4749969
2,123,0,3.26,5.93294,2.61281,26.16,30.71428571,23.18571429,70.57,0.93,850609.996,306.4499959
2,124,0,3.89,7.487141818,2.929873939,28.69,32.44285714,26.04285714,79.14,0.29,850568.497,306.4249969
2,125,0,4.72,9.266273016,3.210763492,28.29,32.51428571,25.21428571,74.86,1.21,850527,306.4
2,126,0,3.53,6.749189286,2.588589286,28.93,32.57142857,26.04285714,76.57,3.36,850485.5051,306.3750051
2,127,0,18.41,12.23997381,7.232959524,28.66,32.21428571,25.9,78,6.36,850436.7356,306.3749969
2,128,0,8.89,10.68007143,5.507708095,27.46,30.58571429,25.4,78.43,36,850346.4808,306.3499959
