,County,YYYYWW,Population,Pop Density
470,Taipei,2013_32,2681800.4912610487,9866.799967568006
471,Taipei,2013_33,2681692.2434458747,9866.399975676331
472,Taipei,2013_34,2681584.0000000005,9865.999999999998
473,Taipei,2013_35,2681475.760923249,9865.600040538347
474,Taipei,2013_36,2681897.694951083,9867.149798985341
475,Taipei,2013_37,2682211.4265985824,9868.299731970043
476,Taipei,2013_38,2682525.1949467906,9869.449798969725
477,Taipei,2013_39,2682839.000000001,9870.600000000002
478,Taipei,2013_40,2683270.895695989,9872.199611112976
479,Taipei,2013_41,2683702.860920523,9873.799481455959
480,Taipei,2013_42,2684134.895684795,9875.39961107096
481,Taipei,2013_43,2684567.0,9876.999999999996
482,Taipei,2013_44,2685054.1174020423,9878.799508156888
483,Taipei,2013_45,2685541.3231920307,9880.59934416936
484,Taipei,2013_46,2686028.6173860026,9882.399508097147
485,Taipei,2013_47,2686516.0000000005,9884.199999999997
486,Taipei,2013_48,2687003.4710500673,9886.000819937663
487,Taipei,2013_49,2686921.9079972543,9885.674669947834
488,Taipei,2013_50,2687327.8773234943,9887.14955990856
489,Taipei,2013_51,2687733.907987986,9888.624669915007
490,Taipei,2013_52,2688139.9999999986,9890.100000000002
491,Taipei,2014_01,2688436.7008742737,9891.199816530761
492,Taipei,2014_02,2688733.434496621,9892.299755365282
493,Taipei,2014_03,2689030.2008706583,9893.399816517158
494,Taipei,2014_04,2689326.999999999,9894.499999999998
495,Taipei,2014_05,2689553.221454373,9895.324896837745
496,Taipei,2014_06,2689779.461938097,9896.149862446506
497,Taipei,2014_07,2690005.7214527726,9896.97489683201
498,Taipei,2014_08,2690231.999999999,9897.799999999996
499,Taipei,2014_09,2690506.707920221,9898.824840817475
500,Taipei,2014_10,2690781.443891719,9899.849787749308
501,Taipei,2014_11,2691056.2079173573,9900.87484080649
502,Taipei,2014_12,2691331.0000000014,9901.900000000005
503,Taipei,2014_13,2691605.8201425155,9902.925265340842
504,Taipei,2014_14,2691532.727318317,9902.62492038873
505,Taipei,2014_15,2691734.4697570005,9903.34989384905
506,Taipei,2014_16,2691936.227317184,9904.074920384845
507,Taipei,2014_17,2692138.0000000005,9904.8
508,Taipei,2014_18,2692521.4180818084,9906.224692581838
509,Taipei,2014_19,2692904.8907705597,9907.649590089468
510,Taipei,2014_20,2693288.4180740304,9909.07469255236
511,Taipei,2014_21,2693671.9999999995,9910.5
512,Taipei,2014_22,2694055.636556247,9911.925512461868
513,Taipei,2014_23,2694010.686118112,9911.749763577976
514,Taipei,2014_24,2694349.414820579,9912.999684757384
515,Taipei,2014_25,2694688.1861127564,9914.2497635581
516,Taipei,2014_26,2695026.9999999995,9915.5
517,Taipei,2014_27,2695021.9999860856,9915.474999905451
518,Taipei,2014_28,2695016.999981447,9915.449999873934
519,Taipei,2014_29,2695011.999986085,9915.42499990545
520,Taipei,2014_30,2695007.0,9915.4
521,Taipei,2014_31,2695167.485664228,9915.99994554695
522,Taipei,2014_32,2695327.9808852584,9916.599927394467
523,Taipei,2014_33,2695488.485663659,9917.199945544751
524,Taipei,2014_34,2695649.0000000005,9917.799999999994
525,Taipei,2014_35,2695809.5238948516,9918.4000907624
526,Taipei,2014_36,2696147.611641356,9919.624496481727
527,Taipei,2014_37,2696646.3155104346,9921.449328601138
528,Taipei,2014_38,2697145.1116242954,9923.274496419977
529,Taipei,2014_39,2697644.000000001,9925.1
530,Taipei,2014_40,2698255.5420184257,9927.34923529882
531,Taipei,2014_41,2698867.2226702813,9929.598980321412
532,Taipei,2014_42,2699479.0419869944,9931.849235183292
533,Taipei,2014_43,2700090.9999999995,9934.100000000004
534,Taipei,2014_44,2700646.828346035,9936.14936574864
535,Taipei,2014_45,2701202.7711123433,9938.199154273374
536,Taipei,2014_46,2701758.828322478,9940.249365661413
537,Taipei,2014_47,2702315.0000000005,9942.299999999997
538,Taipei,2014_48,2702871.286168472,9944.35105737638
539,Taipei,2014_49,2702769.3853820404,9943.974576880206
540,Taipei,2014_50,2703223.8471674887,9945.649435808604
541,Taipei,2014_51,2703678.3853691914,9947.324576832698
542,Taipei,2014_52,2704132.9999999986,9949.000000000002
543,Taipei,2014_53,2704377.9667107826,9949.899877902944
544,Taipei,2015_01,2704622.9556130366,9950.799837199018
545,Taipei,2015_02,2704867.966708772,9951.699877895582
546,Taipei,2015_03,2705112.999999999,9952.599999999999
547,Taipei,2015_04,2705358.0554887294,9953.500203519634
548,Taipei,2015_05,2705324.2252588347,9953.374909493616
549,Taipei,2015_06,2705535.467010921,9954.149879321687
550,Taipei,2015_07,2705746.725257547,9954.924909488915
551,Taipei,2015_08,2705958.000000001,9955.699999999995
552,Taipei,2015_09,2705955.7499971935,9955.7
553,Taipei,2015_10,2705953.4999962584,9955.7
554,Taipei,2015_11,2705951.249997193,9955.7
555,Taipei,2015_12,2705948.9999999995,9955.7
556,Taipei,2015_13,2705941.9999728375,9955.674999905832
557,Taipei,2015_14,2705934.9999637837,9955.649999874444
558,Taipei,2015_15,2705927.9999728375,9955.624999905831
559,Taipei,2015_16,2705921.0000000005,9955.599999999999
560,Taipei,2015_17,2705948.2495883773,9955.699998493345
561,Taipei,2015_18,2705975.499451168,9955.799997991118
562,Taipei,2015_19,2706002.7495883745,9955.899998493333
563,Taipei,2015_20,2706029.9999999995,9955.999999999998
564,Taipei,2015_21,2706057.2506860457,9956.10000251112
565,Taipei,2015_22,2705383.268186938,9953.599131693149
566,Taipei,2015_23,2704736.690940543,9951.198842350603
567,Taipei,2015_24,2704090.2682238743,9948.79913183275
568,Taipei,2015_25,2703443.9999999995,9946.4
569,Taipei,2015_26,2702975.6282959534,9944.699563990023
570,Taipei,2015_27,2702507.3377373097,9942.999418686495
571,Taipei,2015_28,2702039.128310011,9941.299564039718
572,Taipei,2015_29,2701571.0,9939.599999999999
573,Taipei,2015_30,2701206.926410779,9938.249724876587
574,Taipei,2015_31,2700842.9018854466,9936.899633185392
575,Taipei,2015_32,2700478.9264173904,9935.549724901502
576,Taipei,2015_33,2700115.0,9934.199999999999
577,Taipei,2015_34,2699751.122626664,9932.85045845597
578,Taipei,2015_35,2700464.682065058,9935.474754614614
579,Taipei,2015_36,2700814.4094161675,9936.74967280549
580,Taipei,2015_37,2701164.182059193,9938.024754593622
581,Taipei,2015_38,2701514.0000000005,9939.300000000001
582,Taipei,2015_39,2701837.691818867,9940.499782742074
583,Taipei,2015_40,2702161.4224220575,9941.69971031111
584,Taipei,2015_41,2702485.191814219,9942.89978272459
585,Taipei,2015_42,2702808.9999999986,9944.1
586,Taipei,2015_43,2703132.846984046,9945.300362154825
587,Taipei,2015_44,2703309.1111766263,9945.949483963093
588,Taipei,2015_45,2703809.314890753,9947.799311908138
589,Taipei,2015_46,2704309.6111595025,9949.649483899111
590,Taipei,2015_47,2704810.000000001,9951.500000000004
591,Taipei,2015_48,2704850.999067805,9951.64999660867
592,Taipei,2015_49,2704891.9987570667,9951.799995478204
593,Taipei,2015_50,2704932.999067795,9951.949996608637
594,Taipei,2015_51,2704973.9999999995,9952.099999999999
595,Taipei,2015_52,2704832.988973969,9951.574958452147
596,Taipei,2016_01,2704691.985298881,9951.049944603836
597,Taipei,2016_02,2704550.9889743524,9950.524958453607
598,Taipei,2016_03,2704410.0000000005,9950.0
599,Taipei,2016_04,2704269.018375442,9949.475069241553
600,Taipei,2016_05,2704431.249749546,9950.074999152024
601,Taipei,2016_06,2704452.499666061,9950.149998869361
602,Taipei,2016_07,2704473.749749545,9950.224999152017
603,Taipei,2016_08,2704495.0000000014,9950.299999999996
604,Taipei,2016_09,2704328.4846221386,9949.699945722643
605,Taipei,2016_10,2704161.9794966057,9949.099927631645
606,Taipei,2016_11,2703995.48462277,9948.499945724825
607,Taipei,2016_12,2703829.0,9947.900000000001
608,Taipei,2016_13,2703604.2219717694,9947.074897351693
609,Taipei,2016_14,2703379.4626300614,9946.249863139374
610,Taipei,2016_15,2703154.721973323,9945.424897357369
611,Taipei,2016_16,2702930.0,9944.600000000002
612,Taipei,2016_17,2702705.29670854,9943.775171061596
613,Taipei,2016_18,2702928.749999133,9944.574999905728
614,Taipei,2016_19,2702927.4999988438,9944.549999874303
615,Taipei,2016_20,2702926.249999133,9944.524999905729
616,Taipei,2016_21,2702925.0,9944.500000000002
617,Taipei,2016_22,2702604.9431569707,9943.324791693032
618,Taipei,2016_23,2702284.924212286,9942.149722268317
619,Taipei,2016_24,2701964.943161458,9940.974791709443
620,Taipei,2016_25,2701644.9999999995,9939.799999999997
621,Taipei,2016_26,2700881.1761323516,9936.998816099345
622,Taipei,2016_27,2700117.5682171695,9934.198421614095
623,Taipei,2016_28,2699354.1761933984,9931.398816321784
624,Taipei,2016_29,2698591.0000000005,9928.6
625,Taipei,2016_30,2697828.039575955,9925.801972426405
626,Taipei,2016_31,2698022.070108495,9926.49933341392
627,Taipei,2016_32,2697453.2601615177,9924.399111281247
628,Taipei,2016_33,2696884.5701337797,9922.299333507948
629,Taipei,2016_34,2696316.0,9920.2
630,Taipei,2016_35,2696316.749999687,9920.2
631,Taipei,2016_36,2696317.499999583,9920.2
632,Taipei,2016_37,2696318.249999687,9920.2
633,Taipei,2016_38,2696319.0000000005,9920.2
634,Taipei,2016_39,2696152.234529144,9919.599945557931
635,Taipei,2016_40,2695985.479372617,9918.999927412036
636,Taipei,2016_41,2695818.734529782,9918.399945560126
637,Taipei,2016_42,2695652.0,9917.8
638,Taipei,2016_43,2695485.275782634,9917.200090729464
639,Taipei,2016_44,2695664.9999059606,9917.849999621896
640,Taipei,2016_45,2695677.9998746137,9917.89999949586
641,Taipei,2016_46,2695690.9999059597,9917.949999621895
642,Taipei,2016_47,2695703.9999999995,9917.999999999998
643,Taipei,2016_48,2695620.7461432735,9917.674984024035
644,Taipei,2016_49,2695537.494857751,9917.349978698947
645,Taipei,2016_50,2695454.2461433527,9917.024984024383
646,Taipei,2016_51,2695371.0,9916.699999999999
647,Taipei,2016_52,2695287.7564276126,9916.375026625443
648,Taipei,2017_01,2695076.951885285,9915.624825155941
649,Taipei,2017_02,2694782.9358493793,9914.549766883012
650,Taipei,2017_03,2694488.9518887843,9913.474825168578
651,Taipei,2017_04,2694195.0,9912.4
652,Taipei,2017_05,2693974.4729253803,9911.599903133365
653,Taipei,2017_06,2693753.9639014923,9910.799870847963
654,Taipei,2017_07,2693533.4729268583,9909.999903138578
655,Taipei,2017_08,2693313.000000001,9909.2
656,Taipei,2017_09,2693014.2002798207,9908.099816789421
657,Taipei,2017_10,2692715.4337088796,9906.99975572827
658,Taipei,2017_11,2692416.700283498,9905.899816802983
659,Taipei,2017_12,2692118.0,9904.8
660,Taipei,2017_13,2691791.6906772824,9903.599781862245
661,Taipei,2017_14,2691465.420906239,9902.39970916141
662,Taipei,2017_15,2691139.1906820764,9901.199781879868
663,Taipei,2017_16,2690813.0,9899.999999999998
664,Taipei,2017_17,2690486.8488552175,9898.800363504182
665,Taipei,2017_18,2690570.9673465085,9899.099877246688
666,Taipei,2017_19,2690328.956463317,9898.199836333877
667,Taipei,2017_20,2690086.967348467,9897.299877254127
668,Taipei,2017_21,2689845.0000000005,9896.4
669,Taipei,2017_22,2689290.828765089,9894.374378170254
670,Taipei,2017_23,2688736.771702466,9892.349170950245
671,Taipei,2017_24,2688182.828788609,9890.324378255109
672,Taipei,2017_25,2687629.0,9888.3
673,Taipei,2017_26,2687022.0444249692,9886.04923163898
674,Taipei,2017_27,2686415.2259205948,9883.798975596377
675,Taipei,2017_28,2685808.5444559213,9881.54923175558
676,Taipei,2017_29,2685202.0,9879.3
677,Taipei,2017_30,2684595.592521891,9877.051280213078
678,Taipei,2017_31,2684624.563765516,9877.174314036516
679,Taipei,2017_32,2684047.2517051557,9875.049085447627
680,Taipei,2017_33,2683470.0637922157,9872.924314134918
681,Taipei,2017_34,2682892.9999999995,9870.800000000001
682,Taipei,2017_35,2682970.246663772,9871.099986324265
683,Taipei,2017_36,2683047.495551653,9871.399981765502
684,Taipei,2017_37,2683124.746663708,9871.699986323989
685,Taipei,2017_38,2683201.9999999995,9871.999999999996
686,Taipei,2017_39,2683279.2555605927,9872.300022793808
687,Taipei,2017_40,2683231.749505233,9872.099998480586
688,Taipei,2017_41,2683261.499340308,9872.199997974107
689,Taipei,2017_42,2683291.249505229,9872.299998480576
690,Taipei,2017_43,2683320.999999999,9872.399999999998
691,Taipei,2017_44,2683304.9998568916,9872.349999620148
692,Taipei,2017_45,2683288.9998091892,9872.29999949353
693,Taipei,2017_46,2683272.999856892,9872.24999962015
694,Taipei,2017_47,2683256.9999999995,9872.199999999999
695,Taipei,2017_48,2683122.989961029,9871.699962010056
696,Taipei,2017_49,2682988.986614928,9871.199949347598
697,Taipei,2017_50,2682854.989961363,9870.699962011338
698,Taipei,2017_51,2682720.9999999995,9870.199999999999
699,Taipei,2017_52,2682587.0167305036,9869.700063312295
700,Taipei,2018_01,2682384.4366694847,9868.974771880046
701,Taipei,2018_02,2682047.9155628444,9867.749695852646
702,Taipei,2018_03,2681711.4366747816,9866.524771898925
703,Taipei,2018_04,2681374.9999999995,9865.300000000001
704,Taipei,2018_05,2681085.7031844887,9864.224824244739
705,Taipei,2018_06,2680796.4375815634,9863.149765668166
706,Taipei,2018_07,2680507.203187857,9862.074824257508
707,Taipei,2018_08,2680218.0000000005,9860.999999999998
708,Taipei,2018_09,2679837.1688394556,9859.59970175699
709,Taipei,2018_10,2679456.3917910666,9858.19960236148
710,Taipei,2018_11,2679075.668847144,9856.799701785227
711,Taipei,2018_12,2678695.0000000005,9855.4
712,Taipei,2018_13,2678314.3852419495,9854.000496977573
713,Taipei,2018_14,2678212.8698499133,9853.624520270661
714,Taipei,2018_15,2677730.8264769632,9851.849360399296
715,Taipei,2018_16,2677248.869865531,9850.074520328279
716,Taipei,2018_17,2676767.000000001,9848.3
717,Taipei,2018_18,2676503.46108279,9847.324855176326
718,Taipei,2018_19,2676239.948112089,9846.349806908142
719,Taipei,2018_20,2675976.461085344,9845.374855185886
720,Taipei,2018_21,2675713.0,9844.4
721,Taipei,2018_22,2675300.404576378,9842.874645514306
722,Taipei,2018_23,2674887.872775044,9841.34952737682
723,Taipei,2018_24,2674475.4045861876,9839.824645550923
724,Taipei,2018_25,2674062.9999999995,9838.299999999997
725,Taipei,2018_26,2673650.6590066724,9836.775590687434
726,Taipei,2018_27,2673570.1137427324,9836.499505801226
727,Taipei,2018_28,2673077.3183348062,9834.699341108502
728,Taipei,2018_29,2672584.613759476,9832.899505861524
729,Taipei,2018_30,2672092.0,9831.1
730,Taipei,2018_31,2671478.538773882,9828.849227166058
731,Taipei,2018_32,2670865.218386731,9826.598969633389
732,Taipei,2018_33,2670252.038806212,9824.34922728402
733,Taipei,2018_34,2669639.0,9822.099999999999
734,Taipei,2018_35,2669697.7480607573,9822.299993891616
735,Taipei,2018_36,2669756.497414324,9822.499991855433
736,Taipei,2018_37,2669815.248060729,9822.699993891534
737,Taipei,2018_38,2669874.0,9822.899999999998
738,Taipei,2018_39,2669932.753232166,9823.100010180913
739,Taipei,2018_40,2669813.9979773266,9822.699993891532
740,Taipei,2018_41,2669753.997303122,9822.499991855433
741,Taipei,2018_42,2669693.997977357,9822.299993891615
742,Taipei,2018_43,2669633.9999999995,9822.099999999999
743,Taipei,2018_44,2669368.4603841132,9821.099847246878
744,Taipei,2018_45,2669102.9471805696,9820.099796336084
745,Taipei,2018_46,2668837.4603867405,9819.099847257248
746,Taipei,2018_47,2668572.0000000005,9818.1
747,Taipei,2018_48,2668155.9026901047,9816.574644564393
748,Taipei,2018_49,2667739.870260217,9815.0495261104
749,Taipei,2018_50,2667323.9027002202,9813.52464460121
750,Taipei,2018_51,2666908.0,9812.000000000002
751,Taipei,2018_52,2666492.1621494424,9810.475592269975
752,Taipei,2019_01,2666426.6196810347,9810.224518147847
753,Taipei,2019_02,2665945.3262518346,9808.449357569216
754,Taipei,2019_03,2665464.1196967172,9806.674518205975
755,Taipei,2019_04,2664983.000000001,9804.899999999998
756,Taipei,2019_05,2664593.414579938,9803.474689239989
757,Taipei,2019_06,2664203.886112135,9802.049585673398
758,Taipei,2019_07,2663814.4145882633,9800.624689270107
759,Taipei,2019_08,2663425.0,9799.200000000003
760,Taipei,2019_09,2662897.8435150455,9797.274432506052
761,Taipei,2019_10,2662370.7913671606,9795.349243390969
762,Taipei,2019_11,2661843.8435356948,9793.424432580397
763,Taipei,2019_12,2661317.0000000005,9791.500000000002
764,Taipei,2019_13,2660790.260739436,9789.575945575458
765,Taipei,2019_14,2660641.24266274,9788.999041966079
766,Taipei,2019_15,2659965.656912698,9786.498722730208
767,Taipei,2019_16,2659290.2427063035,9783.99904212922
768,Taipei,2019_17,2658615.0,9781.499999999998
769,Taipei,2019_18,2658952.6856575175,9782.749760460934
770,Taipei,2019_19,2659290.4142063917,9783.999680600977
771,Taipei,2019_20,2659628.1856520697,9785.249760440533
772,Taipei,2019_21,2659966.000000001,9786.500000000002
773,Taipei,2019_22,2660303.857255634,9787.750399299794
774,Taoyuan,2012_01,2014414.9705156693,1649.8749721609186
775,Taoyuan,2012_02,2014613.9606862646,1650.0499628799128
776,Taoyuan,2012_03,2014812.9705137273,1650.2249721589503
777,Taoyuan,2012_04,2015011.999999999,1650.4000000000005
778,Taoyuan,2012_05,2015242.2105454467,1650.574972172723
779,Taoyuan,2012_06,2015472.4473919256,1650.7499628956527
780,Taoyuan,2012_07,2015702.7105424413,1650.9249721707556
781,Taoyuan,2012_08,2015932.9999999988,1651.099999999999
782,Taoyuan,2012_09,2016265.1678933797,1651.3749313224912
783,Taoyuan,2012_10,2016597.390518494,1651.649908424906
784,Taoyuan,2012_11,2016929.66788436,1651.924931314868
785,Taoyuan,2012_12,2017261.9999999988,1652.2000000000003
786,Taoyuan,2012_13,2017594.3868744313,1652.4751144879297
787,Taoyuan,2012_14,2017612.1588179518,1652.499918325365
788,Taoyuan,2012_15,2017962.3784169017,1652.7998910938975
789,Taoyuan,2012_16,2018312.6588073997,1653.099918315481
790,Taoyuan,2012_17,2018662.999999999,1653.3999999999996
791,Taoyuan,2012_18,2019022.9037386894,1653.6749314179895
792,Taoyuan,2012_19,2019382.8716439586,1653.9499085522511
793,Taoyuan,2012_20,2019742.9037272485,1654.224931410387
794,Taoyuan,2012_21,2020103.0000000007,1654.4999999999998
795,Taoyuan,2012_22,2020496.3850762243,1654.8249042823088
796,Taoyuan,2012_23,2020889.8467583535,1655.1498723680584
